label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
longa rest,0.567383,,365,515,434,530,[],"[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",143.0
longa rest,0.579102,,363,526,433,539,[],"[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",143.0
longa rest,0.61377,,363,535,433,548,[],"[356, 362, 368, 374, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",134.0
breve rest,0.587891,,365,547,434,561,[],"[356, 362, 368, 374, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",147.0
longa rest,0.699707,,364,556,435,569,[],"[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",142.0
longa rest,0.675293,,362,567,434,581,[],"[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",142.0
breve rest,0.720703,,361,580,432,593,[],"[356, 362, 368, 374, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",152.0
semibreve rest,0.685059,,361,592,430,605,[],"[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",143.0
breve,0.852051,6,375,603,408,631,"[['6', 1.0], ['7', 3.5160714e-13], ['5', 9.0312245e-14]]","[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 417, 423, 429, 435, 441]",162.0
semibreve,0.862305,6,372,636,411,660,"[['6', 1.0], ['7', 4.3037954e-08], ['0', 3.0949973e-12]]","[355, 361, 367, 373, 379, 385, 391, 397, 404, 410, 416, 422, 428, 434, 440]",147.0
semibreve,0.867676,6,371,661,412,682,"[['6', 0.99999976], ['7', 2.3036604e-07], ['0', 1.2610953e-12]]","[355, 361, 367, 373, 380, 386, 392, 398, 404, 410, 416, 422, 428, 434, 440]",146.0
semibreve,0.869141,6,371,685,410,709,"[['6', 1.0], ['7', 2.6976418e-08], ['5', 1.7379204e-10]]","[355, 361, 367, 373, 379, 385, 391, 397, 403, 409, 416, 422, 428, 434, 440]",145.0
semibreve,0.864258,5,362,715,405,740,"[['5', 1.0], ['4', 6.155953e-14], ['6', 1.1543529e-14]]","[354, 360, 366, 372, 379, 385, 391, 397, 403, 409, 416, 422, 428, 434, 440]",144.0
semibreve,0.868164,5,363,742,407,768,"[['5', 1.0], ['6', 1.4054284e-10], ['4', 1.0462534e-15]]","[354, 360, 366, 372, 379, 385, 391, 397, 403, 409, 415, 421, 427, 433, 439]",146.0
fermata,0.730957,,353,767,383,806,[],"[353, 359, 365, 371, 378, 384, 390, 396, 402, 408, 415, 421, 427, 433, 439]",151.0
fermata,0.730957,,353,767,383,806,[],"[353, 359, 365, 371, 378, 384, 390, 396, 402, 408, 415, 421, 427, 433, 439]",151.0
breve,0.754395,6,376,772,407,803,"[['6', 0.9997024], ['7', 0.00029758], ['5', 3.5358585e-12]]","[353, 359, 365, 371, 378, 384, 390, 396, 402, 408, 415, 421, 427, 433, 439]",166.0
barline,0.837402,,357,803,434,826,[],"[353, 359, 365, 371, 378, 384, 389, 395, 402, 408, 414, 420, 426, 432, 438]",145.0
