label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
minim,0.821777,9,247,552,311,568,"[['9', 0.9829348], ['10', 0.016552204], ['8', 0.00027331666]]","[236, 242, 249, 255, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",158.0
breve,0.749023,9,278,566,306,586,"[['9', 1.0], ['8', 4.8052193e-14], ['10', 3.8856494e-19]]","[236, 242, 249, 255, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",138.0
semibreve,0.790527,6,255,580,290,596,"[['6', 0.9999994], ['5', 3.6140733e-07], ['7', 2.1394611e-07]]","[237, 243, 250, 256, 262, 268, 275, 281, 287, 293, 300, 306, 312, 319, 325]",152.0
minim,0.807617,7,238,594,301,609,"[['7', 0.9999989], ['8', 6.319936e-07], ['6', 4.1485592e-07]]","[237, 243, 250, 256, 262, 268, 274, 280, 287, 293, 300, 306, 312, 319, 325]",157.0
semibreve,0.774414,6,254,605,292,621,"[['6', 0.9999994], ['5', 5.4628e-07], ['7', 7.819143e-08]]","[237, 243, 250, 256, 262, 268, 274, 280, 287, 293, 300, 306, 312, 319, 325]",157.0
semiminim,0.802246,7,237,618,297,632,"[['7', 0.9999796], ['6', 1.9161795e-05], ['8', 6.6573483e-07]]","[236, 242, 249, 255, 262, 268, 274, 280, 287, 293, 300, 306, 312, 319, 325]",147.0
semiminim,0.725098,8,240,628,306,641,"[['8', 1.0], ['7', 1.3348687e-09], ['9', 3.894792e-11]]","[236, 242, 249, 255, 261, 267, 274, 280, 287, 293, 299, 305, 311, 318, 324]",155.0
point,0.136963,,251,638,308,655,[],"[235, 241, 248, 254, 261, 267, 274, 280, 286, 292, 299, 305, 311, 318, 324]",158.0
minim,0.660645,10,245,639,312,654,"[['10', 0.98687786], ['9', 0.013074145], ['11', 2.3495324e-05]]","[235, 241, 248, 254, 261, 267, 274, 280, 286, 292, 299, 305, 311, 318, 324]",165.0
point,0.751465,,276,647,295,661,[],"[235, 241, 248, 254, 260, 266, 274, 280, 286, 292, 298, 304, 310, 317, 323]",144.0
point,0.751465,,276,647,295,661,[],"[235, 241, 248, 254, 260, 266, 273, 279, 286, 292, 298, 304, 310, 317, 323]",151.0
semiminim,0.844727,8,237,657,303,673,"[['8', 0.9999994], ['7', 2.7776258e-07], ['9', 2.638314e-07]]","[235, 241, 248, 254, 260, 266, 273, 279, 285, 291, 298, 304, 310, 317, 323]",148.0
minim,0.837891,7,235,671,298,686,"[['7', 1.0], ['8', 1.1294906e-08], ['6', 1.1005706e-08]]","[234, 240, 247, 253, 260, 266, 273, 279, 285, 291, 298, 304, 310, 317, 323]",157.0
colored semibreve,0.791504,6,251,682,288,701,"[['6', 1.0], ['7', 1.6216312e-08], ['5', 8.9975645e-09]]","[234, 240, 247, 253, 259, 265, 272, 278, 285, 291, 298, 304, 310, 317, 323]",138.0
semiminim,0.789551,7,233,696,299,711,"[['7', 0.9996111], ['6', 0.00037463199], ['8', 8.168983e-06]]","[234, 240, 247, 253, 258, 264, 272, 278, 285, 291, 298, 304, 310, 317, 323]",155.0
semibreve,0.808594,8,263,708,302,724,"[['8', 1.0], ['9', 2.3540471e-08], ['7', 8.611794e-09]]","[233, 239, 246, 252, 258, 264, 272, 278, 284, 290, 297, 303, 309, 316, 322]",162.0
semiminim,0.832031,10,243,721,309,735,"[['10', 0.5699434], ['9', 0.42078272], ['3', 0.008903184]]","[232, 238, 245, 251, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",143.0
semiminim,0.82959,10,248,732,315,746,"[['10', 0.997042], ['11', 0.0029580295], ['9', 1.0545292e-08]]","[233, 239, 246, 252, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",141.0
minim,0.730469,11,257,743,320,758,"[['11', 1.0], ['12', 1.5368448e-11], ['10', 5.049239e-12]]","[232, 238, 245, 251, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",151.0
point,0.128662,,270,746,314,761,[],"[232, 238, 245, 251, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",147.0
point,0.72168,,286,751,305,765,[],"[232, 238, 245, 251, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",142.0
semiminim,0.856445,3,249,760,315,776,"[['3', 0.97657543], ['10', 0.02296329], ['11', 0.00032819275]]","[233, 239, 246, 252, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",136.0
semiminim,0.875488,9,243,774,309,789,"[['9', 0.9991259], ['10', 0.00079426647], ['3', 4.3187225e-05]]","[233, 239, 246, 252, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",141.0
semiminim,0.870605,8,236,788,301,804,"[['8', 1.0], ['7', 8.7931395e-10], ['9', 2.6269836e-10]]","[232, 238, 245, 251, 258, 264, 271, 277, 283, 289, 296, 302, 308, 315, 321]",139.0
semibreve,0.775391,9,270,800,308,816,"[['9', 1.0], ['0', 1.252158e-08], ['13', 3.217808e-09]]","[232, 238, 245, 251, 258, 264, 271, 277, 283, 289, 296, 302, 308, 315, 321]",138.0
semiminim,0.819824,11,252,813,312,826,"[['11', 0.99999833], ['10', 1.6346808e-06], ['12', 5.657209e-09]]","[232, 238, 245, 251, 258, 264, 271, 277, 283, 289, 296, 302, 308, 315, 321]",135.0
semiminim,0.814941,11,257,824,318,837,"[['11', 1.0], ['12', 1.1749751e-08], ['10', 3.2064127e-09]]","[232, 238, 245, 251, 258, 264, 270, 276, 283, 289, 296, 302, 308, 315, 321]",133.0
minim,0.770508,12,265,833,325,847,"[['12', 0.9999957], ['13', 4.3153295e-06], ['11', 3.4546725e-09]]","[232, 238, 245, 251, 257, 263, 270, 276, 283, 289, 296, 302, 308, 315, 321]",137.0
point,0.124084,,272,835,323,849,[],"[232, 238, 245, 251, 258, 264, 270, 276, 283, 289, 296, 302, 308, 315, 321]",137.0
point,0.770508,,296,841,314,854,[],"[232, 238, 245, 251, 258, 264, 270, 276, 283, 289, 296, 302, 308, 315, 321]",131.0
semiminim,0.817871,11,262,850,317,864,"[['11', 0.9999993], ['12', 7.6781396e-07], ['10', 2.1917428e-09]]","[232, 238, 245, 251, 258, 264, 271, 277, 283, 289, 296, 302, 308, 315, 321]",130.0
minim,0.844727,10,252,861,312,876,"[['10', 1.0], ['11', 1.1484773e-08], ['9', 7.3102785e-10]]","[232, 238, 245, 251, 258, 264, 271, 277, 284, 290, 296, 302, 308, 315, 321]",133.0
semibreve,0.628906,14,305,871,327,888,"[['14', 0.99995065], ['10', 4.9319016e-05], ['13', 1.45892e-09]]","[233, 239, 246, 252, 258, 264, 271, 277, 284, 290, 297, 303, 309, 316, 322]",129.0
colored semibreve,0.668457,9,271,875,306,890,"[['9', 0.999997], ['10', 3.0035246e-06], ['13', 1.3984379e-09]]","[233, 239, 246, 252, 258, 264, 272, 278, 284, 290, 297, 303, 309, 316, 322]",120.0
semiminim,0.527832,11,258,887,317,900,"[['11', 0.9998265], ['10', 0.00017347994], ['12', 7.0678645e-12]]","[234, 240, 247, 253, 259, 265, 272, 278, 285, 291, 297, 303, 309, 316, 322]",118.0
barline,0.4729,,260,893,325,910,[],"[234, 240, 247, 253, 259, 265, 272, 278, 285, 291, 298, 304, 310, 317, 323]",126.0
