label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
breve,0.774902,7,563,392,589,414,"[['7', 0.9997739], ['8', 0.00022535128], ['6', 6.823244e-07]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",137.0
breve,0.785156,5,548,409,576,431,"[['5', 1.0], ['6', 9.488162e-13], ['4', 3.499746e-13]]","[532, 538, 544, 550, 556, 562, 569, 575, 580, 586, 593, 599, 605, 611, 617]",130.0
longa rest,0.629395,,543,425,606,438,[],"[532, 538, 544, 550, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",137.0
minim rest,0.559082,,541,436,601,446,[],"[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",139.0
minim,0.82959,7,534,443,592,459,"[['7', 1.0], ['8', 2.3321798e-08], ['2', 2.154093e-12]]","[531, 537, 543, 549, 555, 561, 567, 573, 580, 586, 592, 598, 604, 610, 616]",138.0
point,0.151733,,537,445,591,462,[],"[531, 537, 543, 549, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",141.0
point,0.707031,,558,454,577,467,[],"[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",138.0
semiminim,0.818359,8,539,463,596,479,"[['8', 0.99970895], ['7', 0.0002910119], ['3', 1.45964245e-08]]","[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",133.0
semiminim,0.858887,7,534,477,592,494,"[['7', 1.0], ['8', 2.2394221e-10], ['6', 5.908546e-11]]","[530, 536, 542, 548, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",138.0
semiminim,0.848633,6,530,493,585,511,"[['6', 1.0], ['5', 2.208261e-16], ['12', 1.0691158e-18]]","[531, 537, 543, 549, 555, 561, 568, 574, 579, 585, 592, 598, 604, 610, 616]",136.0
minim,0.836914,5,530,512,581,530,"[['5', 0.55968934], ['6', 0.44031063], ['12', 1.0026583e-09]]","[531, 537, 543, 549, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",144.0
semibreve,0.867676,6,550,529,585,549,"[['6', 0.99999976], ['7', 1.98796e-07], ['2', 4.929016e-13]]","[531, 537, 543, 549, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",157.0
semiminim,0.82959,7,537,546,594,563,"[['7', 1.0], ['6', 5.705578e-10], ['8', 5.1988636e-10]]","[531, 537, 543, 549, 555, 561, 567, 573, 579, 585, 592, 598, 604, 610, 616]",142.0
semiminim,0.858887,8,541,563,597,580,"[['8', 0.99999416], ['7', 4.053272e-06], ['9', 1.570964e-06]]","[531, 537, 543, 549, 555, 561, 568, 574, 579, 585, 592, 598, 604, 610, 616]",139.0
semiminim,0.856934,9,545,578,604,594,"[['9', 1.0], ['8', 3.4654248e-09], ['10', 2.3751973e-10]]","[532, 538, 544, 550, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",138.0
semiminim,0.816406,10,550,594,610,611,"[['10', 1.0], ['11', 5.3303726e-09], ['9', 2.7573814e-09]]","[532, 538, 544, 550, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",139.0
semibreve,0.856445,8,562,609,598,629,"[['8', 1.0], ['9', 2.8559438e-11], ['7', 8.175583e-12]]","[532, 538, 544, 550, 556, 562, 568, 574, 581, 587, 593, 599, 605, 611, 617]",138.0
minim,0.833984,9,548,629,605,648,"[['9', 0.86434233], ['3', 0.058080405], ['10', 0.05595015]]","[531, 537, 543, 549, 556, 562, 568, 574, 580, 586, 593, 599, 605, 611, 617]",147.0
semibreve,0.785645,8,563,645,598,665,"[['8', 1.0], ['7', 1.616302e-11], ['4', 3.937875e-12]]","[531, 537, 543, 549, 556, 562, 568, 574, 581, 587, 593, 599, 605, 611, 617]",148.0
semibreve,0.797363,6,551,661,585,681,"[['6', 0.9999999], ['7', 8.642964e-08], ['2', 4.0558748e-13]]","[532, 538, 544, 550, 556, 562, 569, 575, 581, 587, 593, 599, 605, 611, 617]",157.0
semibreve,0.797363,5,545,677,582,697,"[['5', 1.0], ['6', 7.9020945e-10], ['2', 1.02211386e-16]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",147.0
point,0.105652,,543,679,577,698,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",147.0
point,0.553223,,547,687,566,702,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",125.0
minim,0.839844,4,538,696,600,716,"[['4', 1.0], ['3', 1.33963125e-08], ['9', 1.2783217e-08]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",150.0
fermata,0.39624,,559,710,593,738,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",160.0
fermata,0.39624,,559,710,593,738,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",160.0
breve,0.716309,4,543,714,568,738,"[['4', 1.0], ['5', 1.6542012e-16], ['3', 1.4398261e-20]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",155.0
barline,0.802734,,540,735,612,754,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",152.0
breve,0.821289,4,541,749,571,773,"[['4', 1.0], ['3', 1.6983963e-18], ['5', 1.6741824e-20]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",145.0
semibreve,0.85498,4,538,770,575,790,"[['4', 0.99999547], ['5', 4.497334e-06], ['1', 8.3677835e-11]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",151.0
point,0.195312,,538,771,575,790,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",150.0
point,0.589355,,547,783,566,792,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",126.0
semibreve,0.838379,4,537,789,575,809,"[['4', 0.99999654], ['5', 3.4903335e-06], ['13', 9.596512e-13]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 594, 600, 606, 612, 618]",147.0
semibreve,0.837402,4,538,807,574,826,"[['4', 1.0], ['5', 1.4070699e-10], ['0', 5.9694486e-13]]","[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",148.0
semibreve,0.812988,4,538,823,575,843,"[['4', 0.9999999], ['5', 1.5153634e-07], ['0', 2.2306664e-13]]","[532, 538, 544, 550, 556, 562, 569, 575, 581, 587, 593, 599, 605, 611, 617]",149.0
custos,0.465576,,537,839,575,868,[],"[532, 538, 544, 550, 557, 563, 569, 575, 581, 587, 593, 599, 605, 611, 617]",156.0
