label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
minim,0.839844,7,253,608,315,629,"[['7', 0.9999962], ['8', 3.814246e-06], ['6', 3.460803e-08]]","[251, 257, 263, 269, 275, 281, 288, 294, 300, 306, 312, 318, 324, 330, 336]",147.0
semibreve,0.85791,6,268,632,307,654,"[['6', 0.9999951], ['7', 4.933897e-06], ['2', 6.3361605e-10]]","[251, 257, 263, 269, 275, 281, 288, 294, 300, 306, 313, 319, 325, 331, 337]",148.0
semiminim,0.87207,7,255,656,315,675,"[['7', 1.0], ['6', 1.7016587e-10], ['8', 1.5195464e-10]]","[251, 257, 263, 269, 276, 282, 289, 295, 300, 306, 313, 319, 325, 331, 337]",137.0
semiminim,0.870117,8,259,675,319,693,"[['8', 1.0], ['7', 3.797984e-12], ['3', 3.5407246e-12]]","[251, 257, 263, 269, 276, 282, 288, 294, 300, 306, 313, 319, 325, 331, 337]",139.0
semiminim,0.826172,9,264,694,326,712,"[['9', 0.99964595], ['3', 0.00015491043], ['8', 0.00011510002]]","[251, 257, 263, 269, 276, 282, 288, 294, 301, 307, 313, 319, 325, 331, 337]",139.0
semiminim,0.849121,10,272,712,332,730,"[['10', 0.96488804], ['11', 0.035044212], ['9', 3.2464544e-05]]","[251, 257, 263, 269, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337]",141.0
semibreve,0.85791,8,282,733,321,756,"[['8', 1.0], ['7', 4.817168e-10], ['4', 4.238899e-11]]","[252, 258, 264, 270, 276, 282, 289, 295, 301, 307, 314, 320, 326, 332, 338]",151.0
minim,0.851074,9,266,761,327,781,"[['9', 0.99604756], ['10', 0.0027337156], ['8', 0.00104254]]","[252, 258, 264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337]",144.0
breve,0.865234,8,286,782,317,807,"[['8', 0.99999857], ['9', 1.4270062e-06], ['7', 1.5498711e-19]]","[252, 258, 264, 270, 277, 283, 289, 295, 301, 307, 313, 319, 325, 331, 337]",175.0
longa rest,0.759766,,260,806,331,822,[],"[252, 258, 264, 270, 276, 282, 289, 295, 301, 307, 313, 319, 325, 331, 337]",146.0
custos,0.467529,,256,824,293,854,[],"[252, 258, 264, 270, 277, 283, 289, 295, 301, 307, 313, 319, 325, 331, 337]",150.0
