label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
minim,0.834961,9,325,607,389,627,"[['9', 0.9999981], ['8', 1.5803316e-06], ['10', 3.938753e-07]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",155.0
semibreve,0.84375,10,355,622,399,642,"[['10', 1.0], ['9', 4.8191017e-12], ['11', 4.055659e-13]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",159.0
semibreve,0.855469,11,365,639,402,659,"[['11', 0.99999976], ['12', 2.446301e-07], ['10', 2.1363289e-10]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",151.0
breve,0.846191,10,360,657,392,680,"[['10', 1.0], ['9', 5.730658e-08], ['11', 2.6450495e-09]]","[441, 450, 459, 468, 476, 485, 494, 503, 512, 521, 529, 538, 547, 556, 565]",157.0
semibreve,0.816406,9,349,675,392,695,"[['9', 0.99999976], ['13', 8.2251795e-08], ['8', 7.807923e-08]]","[441, 450, 459, 468, 476, 485, 494, 503, 512, 521, 530, 539, 548, 557, 566]",149.0
point,0.351562,,347,677,389,697,[],"[441, 450, 459, 468, 476, 485, 494, 503, 512, 521, 529, 538, 547, 556, 565]",148.0
point,0.8125,,357,687,377,702,[],"[441, 450, 459, 468, 476, 485, 494, 503, 512, 521, 529, 538, 547, 556, 565]",140.0
semiminim,0.854004,10,330,700,394,715,"[['10', 1.0], ['11', 3.731287e-08], ['9', 1.2687866e-13]]","[440, 449, 458, 467, 476, 485, 494, 503, 512, 521, 529, 538, 547, 556, 565]",145.0
semiminim,0.864258,11,335,714,400,730,"[['11', 1.0], ['12', 5.862746e-14], ['10', 1.865803e-15]]","[441, 450, 459, 468, 476, 485, 494, 503, 512, 521, 531, 540, 549, 558, 567]",143.0
semibreve,0.84668,10,355,730,399,750,"[['10', 1.0], ['9', 4.3715027e-12], ['11', 8.7453905e-13]]","[441, 450, 459, 468, 476, 485, 494, 503, 512, 521, 529, 538, 547, 556, 565]",154.0
minim,0.85791,9,325,749,390,767,"[['9', 0.9999808], ['8', 1.2824837e-05], ['10', 6.328836e-06]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",148.0
minim,0.852539,8,319,767,384,785,"[['8', 1.0], ['9', 4.852401e-11], ['7', 1.9233558e-12]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",155.0
semiminim,0.869141,9,325,785,389,802,"[['9', 1.0], ['8', 2.46889e-11], ['10', 1.4373357e-11]]","[440, 449, 458, 467, 476, 485, 493, 502, 511, 520, 529, 538, 547, 556, 565]",135.0
semiminim,0.866699,10,327,800,397,819,"[['10', 1.0], ['11', 3.0090822e-11], ['9', 1.3193659e-11]]","[440, 449, 458, 467, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",135.0
semibreve,0.788574,6,329,817,372,837,"[['6', 0.84796506], ['5', 0.1105948], ['0', 0.039920323]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",148.0
semibreve,0.70752,7,312,835,382,852,"[['7', 0.9959919], ['0', 0.003940582], ['1', 6.348727e-05]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",143.0
semibreve,0.757812,8,314,852,380,870,"[['8', 0.9225295], ['7', 0.07744385], ['1', 1.4043777e-05]]","[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",146.0
minim,0.750977,9,324,869,390,889,"[['9', 1.0], ['8', 9.343397e-09], ['10', 2.470989e-09]]","[441, 450, 459, 468, 476, 485, 493, 502, 511, 520, 529, 538, 547, 556, 565]",138.0
point,0.111511,,350,887,379,907,[],"[441, 450, 459, 468, 476, 485, 494, 503, 511, 520, 529, 538, 547, 556, 565]",124.0
custos,0.566895,,345,887,380,914,[],"[441, 450, 459, 468, 476, 485, 494, 503, 512, 521, 529, 538, 547, 556, 565]",128.0
