label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semiminim,0.855469,7,542,375,607,392,"[['7', 0.99681973], ['6', 0.0031802668], ['12', 2.5546264e-08]]","[763, 771, 780, 788, 797, 805, 815, 823, 832, 840, 850, 858, 866, 875, 883]",154.0
semiminim,0.820801,8,547,390,612,407,"[['8', 1.0], ['9', 9.167783e-13], ['7', 1.892181e-14]]","[763, 771, 780, 788, 797, 805, 814, 822, 832, 840, 849, 857, 865, 874, 882]",149.0
minim,0.739258,10,555,405,619,422,"[['10', 0.9971253], ['11', 0.002874069], ['9', 5.836204e-07]]","[763, 771, 780, 788, 797, 805, 814, 822, 832, 840, 849, 857, 865, 874, 882]",157.0
semibreve,0.758301,8,544,420,605,437,"[['8', 0.9845898], ['7', 0.008816784], ['9', 0.003341548]]","[763, 771, 780, 788, 797, 805, 814, 822, 832, 840, 849, 857, 865, 874, 882]",171.0
semibreve,0.683105,7,574,430,599,449,"[['7', 0.9991411], ['8', 0.000474975], ['6', 0.00021656184]]","[763, 771, 780, 788, 797, 805, 814, 822, 828, 836, 849, 857, 865, 874, 882]",138.0
semibreve,0.113281,7,544,430,602,450,"[['7', 0.9981488], ['1', 0.0016362589], ['6', 0.00012642243]]","[763, 771, 780, 788, 797, 805, 814, 822, 833, 841, 849, 857, 865, 874, 882]",149.0
minim,0.830566,8,547,449,615,467,"[['8', 1.0], ['3', 2.0409606e-08], ['9', 1.9373302e-10]]","[763, 771, 780, 788, 797, 805, 814, 822, 833, 841, 849, 857, 865, 874, 882]",158.0
longa,0.834961,7,569,467,632,485,"[['7', 1.0], ['8', 1.3467534e-08], ['9', 1.6251457e-19]]","[763, 771, 780, 788, 797, 805, 813, 821, 831, 839, 849, 857, 865, 874, 882]",152.0
semibreve rest,0.490234,,557,482,617,494,[],"[763, 771, 780, 788, 797, 805, 814, 822, 831, 839, 849, 857, 865, 874, 882]",159.0
breve,0.72998,7,570,492,602,512,"[['7', 0.9999999], ['8', 1.5469764e-07], ['9', 1.602543e-15]]","[762, 770, 779, 787, 797, 805, 814, 822, 831, 839, 849, 857, 865, 874, 882]",146.0
semibreve,0.855957,7,565,509,607,527,"[['7', 1.0], ['1', 5.7663985e-09], ['8', 8.998916e-10]]","[762, 770, 779, 787, 797, 805, 813, 821, 831, 839, 849, 857, 865, 874, 882]",153.0
semibreve,0.837891,6,557,525,599,544,"[['6', 0.99999976], ['7', 2.2666632e-07], ['5', 4.0098693e-09]]","[762, 770, 779, 787, 797, 805, 814, 822, 831, 839, 849, 857, 865, 874, 882]",164.0
semibreve,0.846191,7,567,539,605,559,"[['7', 0.9999964], ['1', 3.0565673e-06], ['8', 5.4106863e-07]]","[762, 770, 779, 787, 797, 805, 813, 821, 831, 839, 849, 857, 865, 874, 882]",152.0
minim,0.85498,8,547,557,612,575,"[['8', 1.0], ['9', 4.7593795e-12], ['7', 2.8976762e-12]]","[762, 770, 779, 787, 794, 802, 814, 822, 831, 839, 849, 857, 865, 874, 882]",162.0
minim,0.825684,9,554,574,620,592,"[['9', 0.9999889], ['8', 9.634364e-06], ['10', 1.4484501e-06]]","[762, 770, 779, 787, 797, 805, 814, 822, 832, 840, 849, 857, 865, 874, 882]",153.0
custos,0.10968,,562,587,605,615,[],"[762, 770, 779, 787, 797, 805, 814, 822, 831, 839, 849, 857, 865, 874, 882]",171.0
point,0.462158,,584,587,605,604,[],"[762, 770, 779, 787, 796, 804, 814, 822, 831, 839, 849, 857, 865, 874, 882]",156.0
point,0.462158,,584,587,605,604,[],"[762, 770, 779, 787, 796, 804, 814, 822, 831, 839, 849, 857, 865, 874, 882]",156.0
custos,0.334473,,582,595,612,619,[],"[762, 770, 779, 787, 796, 804, 814, 822, 831, 839, 849, 857, 865, 874, 882]",161.0
