label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semiminim,0.86084,9,990,462,1054,477,"[['9', 0.9999931], ['10', 3.7743837e-06], ['8', 2.939437e-06]]","[1369, 1378, 1387, 1396, 1405, 1414, 1423, 1432, 1441, 1450, 1459, 1468, 1477, 1486, 1495]",155.0
semiminim,0.847656,10,992,474,1057,489,"[['10', 0.9999999], ['9', 1.3520585e-07], ['11', 2.9650803e-08]]","[1369, 1378, 1387, 1396, 1405, 1414, 1423, 1432, 1441, 1450, 1459, 1468, 1477, 1486, 1495]",152.0
point,0.237671,,1007,487,1065,504,[],"[1369, 1378, 1387, 1396, 1405, 1414, 1422, 1431, 1440, 1449, 1458, 1467, 1476, 1485, 1494]",160.0
minim,0.787598,11,1000,487,1065,502,"[['11', 1.0], ['12', 8.7045717e-16], ['10', 6.4070684e-17]]","[1369, 1378, 1387, 1396, 1404, 1413, 1422, 1431, 1440, 1449, 1458, 1467, 1476, 1485, 1494]",163.0
point,0.776855,,1032,495,1052,510,[],"[1369, 1378, 1387, 1396, 1404, 1413, 1422, 1431, 1440, 1449, 1458, 1467, 1476, 1485, 1494]",155.0
semiminim,0.849121,10,992,507,1057,524,"[['10', 1.0], ['11', 8.049977e-10], ['9', 2.363699e-11]]","[1369, 1378, 1387, 1396, 1404, 1413, 1422, 1431, 1440, 1449, 1458, 1467, 1476, 1485, 1494]",155.0
minim,0.824707,9,985,522,1050,539,"[['9', 0.9998622], ['8', 0.00013688931], ['10', 7.6649803e-07]]","[1367, 1376, 1385, 1394, 1402, 1411, 1420, 1429, 1438, 1447, 1457, 1466, 1475, 1484, 1493]",164.0
colored semibreve,0.774414,8,1002,535,1042,552,"[['8', 0.9999982], ['7', 1.7257717e-06], ['9', 1.0869129e-08]]","[1366, 1375, 1384, 1393, 1402, 1411, 1420, 1429, 1438, 1447, 1455, 1464, 1473, 1482, 1491]",154.0
semiminim,0.85498,9,985,549,1050,562,"[['9', 0.99983263], ['10', 0.0001652399], ['3', 1.056375e-06]]","[1366, 1375, 1384, 1393, 1401, 1410, 1419, 1428, 1437, 1446, 1455, 1464, 1473, 1482, 1491]",153.0
minim,0.825195,8,979,562,1042,577,"[['8', 0.99999976], ['3', 1.8433731e-07], ['7', 5.870842e-08]]","[1366, 1375, 1384, 1393, 1401, 1410, 1419, 1428, 1437, 1446, 1455, 1464, 1473, 1482, 1491]",164.0
point,0.133545,,997,562,1037,579,[],"[1365, 1374, 1383, 1392, 1401, 1410, 1418, 1427, 1436, 1445, 1454, 1463, 1472, 1481, 1490]",161.0
point,0.776855,,1015,572,1034,585,[],"[1365, 1374, 1383, 1392, 1401, 1410, 1418, 1427, 1436, 1445, 1454, 1463, 1472, 1481, 1490]",149.0
semiminim,0.884766,7,972,582,1037,597,"[['7', 1.0], ['6', 8.034929e-10], ['8', 3.5857126e-10]]","[1362, 1371, 1380, 1389, 1399, 1408, 1418, 1427, 1434, 1443, 1454, 1463, 1472, 1481, 1490]",155.0
semiminim,0.87207,6,972,597,1029,612,"[['6', 1.0], ['5', 1.5722161e-11], ['12', 4.662907e-14]]","[1363, 1372, 1381, 1390, 1399, 1408, 1417, 1426, 1434, 1443, 1452, 1461, 1470, 1479, 1488]",156.0
semiminim,0.816406,5,972,609,1022,624,"[['5', 1.0], ['6', 4.1952314e-15], ['11', 3.7115552e-15]]","[1363, 1372, 1381, 1390, 1398, 1407, 1416, 1425, 1434, 1443, 1452, 1461, 1470, 1479, 1488]",153.0
semibreve,0.760742,7,997,619,1034,637,"[['7', 0.99999845], ['1', 1.3904087e-06], ['8', 1.6067541e-07]]","[1362, 1371, 1380, 1389, 1398, 1407, 1416, 1425, 1434, 1443, 1452, 1461, 1470, 1479, 1488]",156.0
point,0.208496,,1010,629,1034,647,[],"[1362, 1371, 1380, 1389, 1397, 1406, 1416, 1425, 1433, 1442, 1451, 1460, 1469, 1478, 1487]",160.0
custos,0.443359,,1007,630,1034,652,[],"[1362, 1371, 1380, 1389, 1397, 1406, 1416, 1425, 1433, 1442, 1450, 1459, 1468, 1477, 1486]",161.0
