label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
minim,0.816895,8,927,599,981,619,"[['8', 1.0], ['7', 3.1943612e-10], ['9', 8.995754e-11]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",159.0
minim,0.836426,3,928,619,988,637,"[['3', 0.93398565], ['1', 0.032571044], ['2', 0.025845272]]","[916, 922, 928, 934, 940, 946, 953, 959, 964, 970, 977, 983, 989, 995, 1001]",165.0
minim,0.803223,11,937,639,993,659,"[['11', 0.99974924], ['12', 0.00017300641], ['10', 7.273475e-05]]","[916, 922, 928, 934, 941, 947, 953, 959, 965, 971, 977, 983, 989, 995, 1001]",173.0
minim,0.835938,10,939,660,992,680,"[['10', 1.0], ['11', 2.7546842e-13], ['9', 2.0168649e-14]]","[916, 922, 928, 934, 941, 947, 952, 958, 965, 971, 977, 983, 989, 995, 1001]",150.0
semibreve,0.82666,11,964,681,1000,703,"[['11', 0.5336769], ['12', 0.46631792], ['13', 5.0271346e-06]]","[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",165.0
semibreve rest,0.470215,,934,700,997,711,[],"[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",163.0
breve rest,0.667969,,933,709,995,721,[],"[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",152.0
minim rest,0.61377,,931,722,996,734,[],"[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",191.0
semibreve,0.841797,11,965,732,1000,753,"[['11', 0.99999917], ['12', 7.7268555e-07], ['10', 1.5931793e-08]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",175.0
minim,0.83252,11,940,756,1000,775,"[['11', 0.99999976], ['12', 1.8970513e-07], ['10', 5.1929355e-10]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 977, 983, 989, 995, 1001]",159.0
minim,0.851074,10,936,777,993,797,"[['10', 0.98683167], ['11', 0.01172133], ['9', 0.0011444471]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",160.0
minim,0.849609,9,931,798,987,818,"[['9', 0.99996674], ['8', 2.6521431e-05], ['10', 6.686185e-06]]","[915, 921, 927, 933, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",155.0
custos,0.495361,,946,817,982,845,[],"[916, 922, 928, 934, 940, 946, 952, 958, 964, 970, 976, 982, 988, 994, 1000]",157.0
