label,"dur_prob,",staff position,ymin,xmin,ymax,xmax,classes_and_prob,correct_staff,foreground
semiminim,0.852051,8,644,374,704,392,"[['8', 1.0], ['9', 3.340319e-11], ['7', 3.0601357e-12]]","[636, 642, 648, 654, 660, 666, 672, 678, 684, 690, 697, 703, 709, 715, 721]",125.0
minim,0.842285,9,649,395,709,415,"[['9', 1.0], ['10', 1.686117e-08], ['8', 6.181462e-10]]","[636, 642, 648, 654, 661, 667, 673, 679, 684, 690, 697, 703, 709, 715, 721]",131.0
semibreve,0.86377,10,677,418,715,441,"[['10', 1.0], ['11', 4.144263e-10], ['9', 8.08141e-13]]","[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",138.0
fermata,0.795898,,645,437,690,474,[],"[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",142.0
fermata,0.795898,,645,437,690,474,[],"[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",142.0
semibreve,0.853027,11,683,444,722,470,"[['11', 0.9999896], ['12', 6.3757443e-06], ['5', 3.1196773e-06]]","[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 697, 703, 709, 715, 721]",134.0
minim rest,0.714355,,648,475,718,489,[],"[636, 642, 648, 654, 661, 667, 673, 679, 685, 691, 698, 704, 710, 716, 722]",142.0
minim,0.828613,11,662,498,722,517,"[['11', 1.0], ['12', 2.5813943e-08], ['10', 8.223067e-11]]","[637, 643, 649, 655, 661, 667, 673, 679, 685, 691, 698, 704, 710, 716, 722]",138.0
point,0.763184,,687,510,710,526,[],"[637, 643, 649, 655, 661, 667, 674, 680, 686, 692, 698, 704, 710, 716, 722]",141.0
semiminim,0.856934,10,655,528,717,548,"[['10', 0.99998426], ['11', 1.5332036e-05], ['9', 3.5560106e-07]]","[637, 643, 649, 655, 662, 668, 674, 680, 686, 692, 698, 704, 710, 716, 722]",122.0
minim,0.84375,9,648,551,711,573,"[['9', 0.9999527], ['8', 4.3088832e-05], ['10', 3.5691844e-06]]","[637, 643, 649, 655, 662, 668, 674, 680, 686, 692, 699, 705, 711, 717, 723]",140.0
semibreve,0.849121,8,666,576,706,600,"[['8', 1.0], ['7', 2.4416455e-10], ['4', 3.4820564e-12]]","[638, 644, 650, 656, 662, 668, 674, 680, 686, 692, 699, 705, 711, 717, 723]",142.0
minim,0.854492,11,662,603,723,624,"[['11', 1.0], ['12', 4.118751e-08], ['10', 1.1799446e-09]]","[639, 645, 651, 657, 662, 668, 675, 681, 687, 693, 699, 705, 711, 717, 723]",141.0
minim,0.84375,8,646,628,706,649,"[['8', 1.0], ['7', 5.4703992e-09], ['9', 1.4377594e-09]]","[639, 645, 651, 657, 663, 669, 675, 681, 687, 693, 700, 706, 712, 718, 724]",148.0
semibreve,0.871582,7,660,657,704,683,"[['7', 1.0], ['6', 1.0993191e-10], ['8', 2.9023572e-11]]","[640, 646, 652, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718, 724]",150.0
longa,0.85498,6,660,689,723,715,"[['6', 1.0], ['7', 7.622132e-10], ['5', 3.243405e-16]]","[640, 646, 652, 658, 664, 670, 676, 682, 688, 694, 700, 706, 712, 718, 724]",152.0
barline,0.843262,,647,712,718,732,[],"[640, 646, 652, 658, 664, 670, 676, 682, 688, 694, 701, 707, 713, 719, 725]",147.0
